0,0.0,0.0,0.06896551724137931,-0.3793103448275862,-0.0603448275862069,-0.6982758620689655,-0.3103448275862069,-0.8793103448275862,-0.4827586206896552,-1.0,-0.29310344827586204,-0.7413793103448276,-0.5862068965517241,-0.8620689655172413,-0.5172413793103449,-0.7758620689655172,-0.4051724137931034,-0.6982758620689655,-0.46551724137931033,-0.5689655172413793,-0.7068965517241379,-0.7155172413793104,-0.6293103448275862,-0.6379310344827587,-0.5258620689655172,-0.5689655172413793,-0.5862068965517241,-0.3879310344827586,-0.7931034482758621,-0.5431034482758621,-0.7068965517241379,-0.46551724137931033,-0.603448275862069,-0.4051724137931034,-0.6810344827586207,-0.19827586206896552,-0.8189655172413793,-0.3448275862068966,-0.7327586206896551,-0.28448275862068967,-0.646551724137931,-0.23275862068965517
0,0.0,0.0,0.06896551724137931,-0.3793103448275862,-0.0603448275862069,-0.7068965517241379,-0.3103448275862069,-0.8793103448275862,-0.49137931034482757,-1.0,-0.3620689655172414,-0.7586206896551724,-0.603448275862069,-0.853448275862069,-0.5258620689655172,-0.7844827586206896,-0.4051724137931034,-0.7155172413793104,-0.5258620689655172,-0.5862068965517241,-0.7241379310344828,-0.7068965517241379,-0.646551724137931,-0.6379310344827587,-0.5344827586206896,-0.5689655172413793,-0.6379310344827587,-0.39655172413793105,-0.8103448275862069,-0.5344827586206896,-0.7241379310344828,-0.47413793103448276,-0.6206896551724138,-0.41379310344827586,-0.7068965517241379,-0.19827586206896552,-0.8362068965517241,-0.33620689655172414,-0.7586206896551724,-0.29310344827586204,-0.6637931034482759,-0.23275862068965517
0,0.0,0.0,0.05309734513274336,-0.3893805309734513,-0.11504424778761062,-0.7168141592920354,-0.3805309734513274,-0.8761061946902655,-0.5663716814159292,-1.0,-0.40707964601769914,-0.7256637168141593,-0.672566371681416,-0.831858407079646,-0.584070796460177,-0.7610619469026548,-0.45132743362831856,-0.7079646017699115,-0.5575221238938053,-0.5309734513274337,-0.7876106194690266,-0.672566371681416,-0.6991150442477876,-0.6106194690265486,-0.584070796460177,-0.5398230088495575,-0.6637168141592921,-0.3185840707964602,-0.8761061946902655,-0.4778761061946903,-0.7787610619469026,-0.4336283185840708,-0.6637168141592921,-0.36283185840707965,-0.7256637168141593,-0.11504424778761062,-0.8672566371681416,-0.26548672566371684,-0.7699115044247787,-0.23008849557522124,-0.6814159292035398,-0.168141592920354
0,0.0,0.0,0.035398230088495575,-0.3805309734513274,-0.12389380530973451,-0.7168141592920354,-0.39823008849557523,-0.8761061946902655,-0.6017699115044248,-1.0,-0.39823008849557523,-0.7079646017699115,-0.6902654867256637,-0.8141592920353983,-0.6017699115044248,-0.7610619469026548,-0.46017699115044247,-0.7079646017699115,-0.5398230088495575,-0.504424778761062,-0.8053097345132744,-0.6637168141592921,-0.6991150442477876,-0.6106194690265486,-0.584070796460177,-0.5398230088495575,-0.6371681415929203,-0.3008849557522124,-0.8938053097345132,-0.4690265486725664,-0.7787610619469026,-0.4336283185840708,-0.6548672566371682,-0.36283185840707965,-0.7079646017699115,-0.09734513274336283,-0.8672566371681416,-0.25663716814159293,-0.7699115044247787,-0.23008849557522124,-0.6814159292035398,-0.17699115044247787
0,0.0,0.0,0.07272727272727272,-0.39090909090909093,-0.08181818181818182,-0.7272727272727273,-0.37272727272727274,-0.8727272727272727,-0.5545454545454546,-1.0,-0.41818181818181815,-0.7727272727272727,-0.6545454545454545,-0.8363636363636363,-0.5545454545454546,-0.7545454545454545,-0.42727272727272725,-0.6818181818181818,-0.5727272727272728,-0.5818181818181818,-0.7727272727272727,-0.6727272727272727,-0.6727272727272727,-0.6,-0.5454545454545454,-0.5272727272727272,-0.6818181818181818,-0.39090909090909093,-0.8545454545454545,-0.4909090909090909,-0.7454545454545455,-0.42727272727272725,-0.6272727272727273,-0.36363636363636365,-0.7363636363636363,-0.18181818181818182,-0.8545454545454545,-0.2818181818181818,-0.7454545454545455,-0.23636363636363636,-0.6545454545454545,-0.18181818181818182
0,0.0,0.0,0.07079646017699115,-0.39823008849557523,-0.08849557522123894,-0.7345132743362832,-0.36283185840707965,-0.8849557522123894,-0.5575221238938053,-1.0,-0.37168141592920356,-0.7699115044247787,-0.6283185840707964,-0.8495575221238938,-0.5486725663716814,-0.7699115044247787,-0.415929203539823,-0.6991150442477876,-0.5398230088495575,-0.5752212389380531,-0.7522123893805309,-0.6991150442477876,-0.6637168141592921,-0.6283185840707964,-0.5398230088495575,-0.5486725663716814,-0.6637168141592921,-0.3805309734513274,-0.831858407079646,-0.5132743362831859,-0.7345132743362832,-0.45132743362831856,-0.6194690265486725,-0.3805309734513274,-0.7433628318584071,-0.17699115044247787,-0.831858407079646,-0.3008849557522124,-0.7433628318584071,-0.24778761061946902,-0.6548672566371682,-0.19469026548672566
0,0.0,0.0,0.01834862385321101,-0.43119266055045874,-0.1834862385321101,-0.7522935779816514,-0.4954128440366973,-0.8990825688073395,-0.7064220183486238,-1.0,-0.46788990825688076,-0.7247706422018348,-0.7614678899082569,-0.8165137614678899,-0.6605504587155964,-0.7706422018348624,-0.5321100917431193,-0.7155963302752294,-0.6146788990825688,-0.4954128440366973,-0.8623853211009175,-0.6422018348623854,-0.7614678899082569,-0.6055045871559633,-0.6422018348623854,-0.5412844036697247,-0.7064220183486238,-0.27522935779816515,-0.9174311926605505,-0.42201834862385323,-0.8073394495412844,-0.3944954128440367,-0.6972477064220184,-0.3394495412844037,-0.7614678899082569,-0.06422018348623854,-0.8899082568807339,-0.2018348623853211,-0.7981651376146789,-0.1834862385321101,-0.7155963302752294,-0.14678899082568808
0,0.0,0.0,0.0,-0.42990654205607476,-0.18691588785046728,-0.7570093457943925,-0.48598130841121495,-0.897196261682243,-0.7009345794392523,-1.0,-0.4672897196261682,-0.7476635514018691,-0.7850467289719626,-0.8317757009345794,-0.6822429906542056,-0.7570093457943925,-0.5420560747663551,-0.6915887850467289,-0.616822429906542,-0.5233644859813084,-0.8691588785046729,-0.6448598130841121,-0.7663551401869159,-0.5794392523364486,-0.6448598130841121,-0.5233644859813084,-0.7102803738317757,-0.29906542056074764,-0.9345794392523364,-0.4205607476635514,-0.822429906542056,-0.37383177570093457,-0.7009345794392523,-0.3177570093457944,-0.7570093457943925,-0.07476635514018691,-0.9158878504672897,-0.19626168224299065,-0.8130841121495327,-0.16822429906542055,-0.719626168224299,-0.12149532710280374
0,0.0,0.0,0.01834862385321101,-0.43119266055045874,-0.1651376146788991,-0.7522935779816514,-0.46788990825688076,-0.8899082568807339,-0.6697247706422018,-1.0,-0.45871559633027525,-0.7431192660550459,-0.7522935779816514,-0.8348623853211009,-0.6422018348623854,-0.7706422018348624,-0.5137614678899083,-0.7064220183486238,-0.6055045871559633,-0.5229357798165137,-0.8440366972477065,-0.6422018348623854,-0.7339449541284404,-0.5871559633027523,-0.6146788990825688,-0.5229357798165137,-0.6972477064220184,-0.30275229357798167,-0.908256880733945,-0.44036697247706424,-0.7981651376146789,-0.3944954128440367,-0.6788990825688074,-0.3302752293577982,-0.7431192660550459,-0.07339449541284404,-0.908256880733945,-0.21100917431192662,-0.7981651376146789,-0.1834862385321101,-0.7064220183486238,-0.13761467889908258
0,0.0,0.0,0.009345794392523364,-0.42990654205607476,-0.17757009345794392,-0.7570093457943925,-0.4766355140186916,-0.9065420560747663,-0.6915887850467289,-1.0,-0.4672897196261682,-0.7476635514018691,-0.7757009345794392,-0.8317757009345794,-0.6822429906542056,-0.7757009345794392,-0.5327102803738317,-0.7102803738317757,-0.6074766355140186,-0.5233644859813084,-0.8691588785046729,-0.6448598130841121,-0.7663551401869159,-0.5981308411214953,-0.6448598130841121,-0.5327102803738317,-0.7102803738317757,-0.29906542056074764,-0.9345794392523364,-0.4392523364485981,-0.822429906542056,-0.3925233644859813,-0.7009345794392523,-0.3364485981308411,-0.7663551401869159,-0.07476635514018691,-0.9252336448598131,-0.205607476635514,-0.822429906542056,-0.17757009345794392,-0.7383177570093458,-0.1308411214953271
